typeID,prefabName,displayNameKey,category,nameEN,nameZH,descEN,descZH,maxStackCount,stackable,value,quality,displayQuality,weight,order,soundKey,iconGUID,tags,tagKeys,tagsEN,tagsZH,variablesCount,constantsCount,agentsCount,effectsCount,inventory,usageUtilities,slots,itemGraphic,prefab
392,BP_CubeGun,Item_BP_CubeGun,BP,Blueprint: Cube Gun,蓝图：方块枪,Used to develop the energy weapon: Cube Gun.,用于研发能量武器：方块枪。,1,False,50,6,5,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_CubeGun.prefab
393,BP_Bullet_Energy_S,Item_BP_Bullet_Energy_S,BP,Blueprint: Small Energy Ammo,蓝图：小型能量弹药,Manual crafting method for Small Energy Ammo.,手工制作小型能量弹药的方法。,1,False,50,6,5,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_Bullet_Energy_S.prefab
394,ComputeCore,Item_ComputeCore,ComputeCore,Computing Core,计算核心,The computing core of a spider-type robot.,蜘蛛型机器人的计算核心。,5,True,500,2,5,1.5,2,,6a266daf4082fe64db16875e3b0f887e,['8707d2716ed9bf14f8a357bbeac1df68'],['Tag_Special'],['Special'],['特殊'],0,0,0,0,True,True,True,True,Assets/GameObject/ComputeCore.prefab
395,Jinitaimei,Item_Jinitaimei,Jinitaimei,Black Injector,黑色针剂,Originally\ a\ "dirty\ water"\ biochemical\ agent\ developed\ by\ BeLand\ Company;\ it\ was\ improved\ by\ J-Lab\ after\ two\ and\ a\ half\ years\ of\ research;\ greatly\ reducing\ its\ side\ effects\ on\ the\ host\.\ Its\ full\ name\ is\ Ginius-PEP-Mg;\ also\ known\ as\ Ginius\ Peptide\ Magnesium\.,原型是BeLand公司研发的“脏水”生化药剂。J-Lab经过两年半研究，对其进行改良，极大降低了对宿主造成的副作用。药物全称是Ginius-PEP-Mg，也可称作基尼肽镁。,3,True,34,6,0,0.21,0,,b08e9e98c3de7134abffdb9cb11cb039,['caf66c6da7c2b764db107bc391cdcfe1'; '180b6bde56f739545a8bd22200861535'],['Tag_Injector'; 'Tag_Medic'],['Syringe'; 'Medical Supply'],['注射器'; '医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Jinitaimei.prefab
396,Formula_Jinitaimei,Item_Formula_Jinitaimei,Formula,Recipe: Black Potion,配方：黑色药剂,Unlocks the Black Potion recipe at the Medic Station.,在医疗站解锁黑色药剂的配方。,1,False,253,99,0,0.2,0,,88ce7c90c2016a7489b3c10f5ef35789,['252cc69c34f255f4295c9a35152f3144'; 'bb7fe4443c2a49b4c93fac21b71f0cc2'],['Tag_Formula'; 'Tag_Formula_Medic'],['Recipe'; 'Medic Station Recipe'],['配方'; '医疗站配方'],0,0,0,0,True,True,True,True,Assets/GameObject/Formula_Jinitaimei.prefab
397,BitcoinMiner,Item_BitcoinMiner,BitcoinMiner,Bitcoin Miner,比特币矿机,,,1,False,500,2,5,1.5,2,,38455eaa07e02654e815894bbc303883,['8707d2716ed9bf14f8a357bbeac1df68'],['Tag_Special'],['Special'],['特殊'],0,0,0,0,True,True,True,True,Assets/GameObject/BitcoinMiner.prefab
398,Injection_Weight,Item_Injection_Weight,Injection,Weight-Bearing Injector,负重针,Increases carry weight for 240 seconds.,增加负重，持续240秒。,3,True,648,3,0,0.21,3,,7ae69b6d61bae0744b20a5e3364c33bd,['caf66c6da7c2b764db107bc391cdcfe1'; '180b6bde56f739545a8bd22200861535'],['Tag_Injector'; 'Tag_Medic'],['Syringe'; 'Medical Supply'],['注射器'; '医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Injection_Weight.prefab
399,Bullet_Arrow_Explosion,Item_Bullet_Arrow_Explosion,Bullet,Explosive Arrow,爆炸箭,This thing has no safe explosion distance.,这玩意没有安全爆炸距离。,5,True,500,999,0,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['d0c936541e5fa6b4ba737ef03e81726b'; '318e7b27e93b12943b9c18024663b6ef'],['Tag_Bullet'; 'Tag_Element'],['Weapon'; 'Element'],['武器'; '元素'],0,0,0,0,True,True,True,True,Assets/GameObject/Bullet_Arrow_Explosion.prefab
400,BP_ArrowExplosion,Item_BP_ArrowExplosion,BP,Blueprint: Explosive Arrow,蓝图：爆炸箭,A\ recipe\ for\ crafting\ the\ Explosive\ Arrow\ at\ the\ Workbench\.,在工作台制作爆炸箭的配方。,1,False,50,6,5,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_ArrowExplosion.prefab
401,BP_GPU_Potato,Item_BP_GPU_Potato,BP,Blueprint: Potato Graphics Card,蓝图：土豆显卡,Handmade blueprint for the potato graphics card; featuring a top-down view of poop drawn on it for unknown reasons.,手搓土豆显卡的图纸，上面还画了大便的俯视图，不知是何用意。,1,False,50,6,0,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_GPU_Potato.prefab
402,GPU_Potato,Item_GPU_Potato,GPU,Potato Graphics Card,土豆显卡,It's truly a miracle.,真是一场奇迹。,1,False,800,9,0,1.2,0,,d9d275408e5effc4eb4f564f8cd8fd9e,['be00b67f42cd0e24093950d7e92a4932'; 'e1ca3fd128263ce4f9a9582e95992b6b'; 'accc9f95ac68a074f88277357e2be627'],['Tag_Electric'; 'Tag_Computer'; 'Tag_ComputerParts_GPU'],['Electronics'; 'Computer Parts'; 'Graphics Card'],['电子产品'; '电脑配件'; '显卡'],0,0,0,0,True,True,True,True,Assets/GameObject/GPU_Potato.prefab
403,Potato,Item_Potato,Potato,Potato,土豆,The aroma of the potato.,土豆的香气。,3,True,230,1,0,0.18,1,,5b9974000c5819f47ae0c90cc7a76ad1,['75d52ea080644714ab5c4f48a6ea57c8'; '1a9f890f57f470647813d120b20dc112'],['Tag_Food'; 'Tag_Crop'],['Food'; 'Crops'],['食物'; '作物'],0,0,0,0,True,True,True,True,Assets/GameObject/Potato.prefab
404,Bullet_SHOT_Rusted,Item_Bullet_SHOT_Rusted,Bullet,Shoddy Shells (Shotgun),霰弹-破烂,The\ shell\ casing\ has\ aged\ badly;\ and\ the\ pellets\ inside\ are\ probably\ in\ poor\ condition\ as\ well\.,弹壳已经老化了，里面的弹丸估计也好不到哪去。,80,True,3,999,0,0.04,0,,aea9f2da807cc694ea665f88ddccfb40,['d0c936541e5fa6b4ba737ef03e81726b'],['Tag_Bullet'],['Weapon'],['武器'],0,0,0,0,True,True,True,True,Assets/GameObject/Bullet_SHOT_Rusted.prefab
405,BP_GasMask,Item_BP_GasMask,BP,Blueprint: Gas Mask,蓝图：防毒面具,A\ blueprint\ for\ crafting\ the\ Gas\ Mask\.,制作防毒面具的蓝图。,1,False,50,99,5,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_GasMask.prefab
406,Bullet_Sniper_Rusted,Item_Bullet_Sniper_Rusted,Bullet,Shoddy Bullets (Sniper),狙击-劣质子弹,Bullets made with poor craftsmanship.,偷工减料的子弹。,30,True,19,999,0,0.05,0,,aea9f2da807cc694ea665f88ddccfb40,['d0c936541e5fa6b4ba737ef03e81726b'],['Tag_Bullet'],['Weapon'],['武器'],0,0,0,0,True,True,True,True,Assets/GameObject/Bullet_Sniper_Rusted.prefab
407,Sniper_Balett,Item_Sniper_Balett,Sniper,M107,M107,Extremely powerful; seems overkill for organic targets; and exceptionally heavy.,很猛，甚至不像是用来与有机生物作战的武器，重量也相当夸张。,1,False,23102,6,0,14.0,806,,16fb21a26f352214d95b84d9c5aa5142,['cdaec450420d4c443b15a384fc287a02'; '55f0ec66dc0a74940aa9c4132ea194ee'; '2394ba1f46200d64f8989b3680b6c14a'; '94118f515b747844c982baf721457f16'; 'a5d0669b3d2405f4ea731ef3ce15b8fa'; 'cdef82f9142038d4984732a989854ff0'],['Tag_Weapon'; 'Tag_Gun'; 'Tag_GunType_MAG'; 'Tag_Western'; 'Tag_Repairable'; 'Tag_LockInDemo'],['Weapon'; 'Firearm'; 'Magnum'; 'Western'; 'Repairable'; 'LockInDemo'],['武器'; '枪械'; '马格南'; 'Western'; '可维修'; 'LockInDemo'],0,0,1,0,True,True,True,True,Assets/GameObject/Sniper_Balett.prefab
408,Injection_ElecResist,Item_Injection_ElecResist,Injection,Electric RES Injector,电抗性针,Reduces Electric DMG taken for a period of time.,一段时间内受到的电属性伤害降低。,3,True,648,3,0,0.19,3,,3a31346a775053c419b7f3d074f08f88,['caf66c6da7c2b764db107bc391cdcfe1'; '180b6bde56f739545a8bd22200861535'],['Tag_Injector'; 'Tag_Medic'],['Syringe'; 'Medical Supply'],['注射器'; '医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Injection_ElecResist.prefab
409,Injection_PainResist,Item_Injection_PainResist,Injection,Painkiller,镇痛剂,Helps you ignore pain for a period of time.,让你在一段时间内无视疼痛。,3,True,648,3,0,0.21,3,,6c530b1e9d3486c47b5372cd8f49c420,['caf66c6da7c2b764db107bc391cdcfe1'; '180b6bde56f739545a8bd22200861535'],['Tag_Injector'; 'Tag_Medic'],['Syringe'; 'Medical Supply'],['注射器'; '医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Injection_PainResist.prefab
410,Formula_Injection_ElecResist,Item_Formula_Injection_ElecResist,Formula,Recipe: Electric RES Injector,配方：抗电性针,A\ recipe\ for\ crafting\ a\ Electric\ RES\ Injector\ at\ the\ Medic\ Station\.,在医疗站制作抗电性针的配方。,1,False,253,99,0,0.2,0,,88ce7c90c2016a7489b3c10f5ef35789,['252cc69c34f255f4295c9a35152f3144'; 'bb7fe4443c2a49b4c93fac21b71f0cc2'],['Tag_Formula'; 'Tag_Formula_Medic'],['Recipe'; 'Medic Station Recipe'],['配方'; '医疗站配方'],0,0,0,0,True,True,True,True,Assets/GameObject/Formula_Injection_ElecResist.prefab
411,Formula_Injection_PainResist,Item_Formula_Injection_PainResist,Formula,Recipe: Painkiller,配方：镇痛剂,A\ recipe\ for\ crafting\ aPainkiller\ at\ the\ Medic\ Station\.,在医疗站制作镇痛剂的配方。,1,False,253,99,0,0.2,0,,88ce7c90c2016a7489b3c10f5ef35789,['252cc69c34f255f4295c9a35152f3144'; 'bb7fe4443c2a49b4c93fac21b71f0cc2'],['Tag_Formula'; 'Tag_Formula_Medic'],['Recipe'; 'Medic Station Recipe'],['配方'; '医疗站配方'],0,0,0,0,True,True,True,True,Assets/GameObject/Formula_Injection_PainResist.prefab
412,Magazine_Sniper_Lv_1,Item_Magazine_Sniper_Lv_1,Magazine,Sniper Rifle Magazine Lv.1,狙击枪弹匣 Lv1,Extended magazine.,扩容弹匣。,1,False,1590,999,0,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd901f57b28d016042bccf2318d73ad1e'; 'b5b320bbafb10ec4993acc9ac2fb8cfe'],['Tag_Accessory'; 'Tag_Magazine'; 'Tag_GunType_SNP'],['Attachment'; 'Magazine'; 'Sniper Rifle'],['配件'; '弹夹'; '狙击枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Magazine_Sniper_Lv_1.prefab
413,Magazine_Sniper_Lv_2,Item_Magazine_Sniper_Lv_2,Magazine,Sniper Rifle Magazine Lv.2,狙击枪弹匣 Lv2,Extended magazine.,扩容弹匣。,1,False,3250,999,3,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd901f57b28d016042bccf2318d73ad1e'; 'b5b320bbafb10ec4993acc9ac2fb8cfe'],['Tag_Accessory'; 'Tag_Magazine'; 'Tag_GunType_SNP'],['Attachment'; 'Magazine'; 'Sniper Rifle'],['配件'; '弹夹'; '狙击枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Magazine_Sniper_Lv_2.prefab
414,Magazine_Sniper_Lv_3,Item_Magazine_Sniper_Lv_3,Magazine,Sniper Rifle Magazine Lv.3,狙击枪弹匣 Lv3,Extended magazine.,扩容弹匣。,1,False,5600,999,4,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd901f57b28d016042bccf2318d73ad1e'; 'b5b320bbafb10ec4993acc9ac2fb8cfe'],['Tag_Accessory'; 'Tag_Magazine'; 'Tag_GunType_SNP'],['Attachment'; 'Magazine'; 'Sniper Rifle'],['配件'; '弹夹'; '狙击枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Magazine_Sniper_Lv_3.prefab
415,Magazine_Sniper_Lv_4,Item_Magazine_Sniper_Lv_4,Magazine,Sniper Rifle Magazine Lv.4,狙击枪弹匣 Lv4,Extended magazine.,扩容弹匣。,1,False,9800,999,5,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd901f57b28d016042bccf2318d73ad1e'; 'b5b320bbafb10ec4993acc9ac2fb8cfe'],['Tag_Accessory'; 'Tag_Magazine'; 'Tag_GunType_SNP'],['Attachment'; 'Magazine'; 'Sniper Rifle'],['配件'; '弹夹'; '狙击枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Magazine_Sniper_Lv_4.prefab
416,Muzzle_L_Slience_1,Item_Muzzle_L_Slience_1,Muzzle,Large Caliber Suppressor Lv.1,大口径消音器 Lv1,Reduces sound transmission distance.,减弱声音传播距离。,1,False,1200,999,0,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd317102bea1f2d244b47ec9baed8901f'; 'cd1835100b0fcbe4b8d7b3541dcf7532'],['Tag_Accessory'; 'Tag_Muzzle'; 'Tag_GunType_AR'],['Attachment'; 'Muzzle'; 'Rifle'],['配件'; '枪口'; '步枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Muzzle_L_Slience_1.prefab
417,Muzzle_L_Slience_2,Item_Muzzle_L_Slience_2,Muzzle,Large Caliber Suppressor Lv.2,大口径消音器 Lv2,Reduces sound transmission distance.,减弱声音传播距离。,1,False,2000,999,3,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd317102bea1f2d244b47ec9baed8901f'; 'cd1835100b0fcbe4b8d7b3541dcf7532'],['Tag_Accessory'; 'Tag_Muzzle'; 'Tag_GunType_AR'],['Attachment'; 'Muzzle'; 'Rifle'],['配件'; '枪口'; '步枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Muzzle_L_Slience_2.prefab
418,Muzzle_L_Slience_3,Item_Muzzle_L_Slience_3,Muzzle,Large Caliber Suppressor Lv.3,大口径消音器 Lv3,Reduces sound transmission distance.,减弱声音传播距离。,1,False,3250,999,4,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd317102bea1f2d244b47ec9baed8901f'; 'cd1835100b0fcbe4b8d7b3541dcf7532'],['Tag_Accessory'; 'Tag_Muzzle'; 'Tag_GunType_AR'],['Attachment'; 'Muzzle'; 'Rifle'],['配件'; '枪口'; '步枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Muzzle_L_Slience_3.prefab
419,Muzzle_L_Slience_4,Item_Muzzle_L_Slience_4,Muzzle,Large Caliber Suppressor Lv.4,大口径消音器 Lv4,Reduces sound transmission distance.,减弱声音传播距离。,1,False,6800,999,5,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd317102bea1f2d244b47ec9baed8901f'; 'cd1835100b0fcbe4b8d7b3541dcf7532'],['Tag_Accessory'; 'Tag_Muzzle'; 'Tag_GunType_AR'],['Attachment'; 'Muzzle'; 'Rifle'],['配件'; '枪口'; '步枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Muzzle_L_Slience_4.prefab
420,Muzzle_S_Slience_1,Item_Muzzle_S_Slience_1,Muzzle,Small Caliber Suppressor Lv.1,小口径消音器 Lv1,Reduces sound transmission distance.,减弱声音传播距离。,1,False,1200,999,0,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd317102bea1f2d244b47ec9baed8901f'; 'e1d6d53fac16ba9428fc1d3082c591c0'],['Tag_Accessory'; 'Tag_Muzzle'; 'Tag_GunType_SMG'],['Attachment'; 'Muzzle'; 'SMG'],['配件'; '枪口'; '冲锋枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Muzzle_S_Slience_1.prefab
421,Muzzle_S_Slience_2,Item_Muzzle_S_Slience_2,Muzzle,Small Caliber Suppressor Lv.2,小口径消音器 Lv2,Reduces sound transmission distance.,减弱声音传播距离。,1,False,2000,999,3,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd317102bea1f2d244b47ec9baed8901f'; 'e1d6d53fac16ba9428fc1d3082c591c0'],['Tag_Accessory'; 'Tag_Muzzle'; 'Tag_GunType_SMG'],['Attachment'; 'Muzzle'; 'SMG'],['配件'; '枪口'; '冲锋枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Muzzle_S_Slience_2.prefab
422,Muzzle_S_Slience_3,Item_Muzzle_S_Slience_3,Muzzle,Small Caliber Suppressor Lv.3,小口径消音器 Lv3,Reduces sound transmission distance.,减弱声音传播距离。,1,False,3250,999,4,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd317102bea1f2d244b47ec9baed8901f'; 'e1d6d53fac16ba9428fc1d3082c591c0'],['Tag_Accessory'; 'Tag_Muzzle'; 'Tag_GunType_SMG'],['Attachment'; 'Muzzle'; 'SMG'],['配件'; '枪口'; '冲锋枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Muzzle_S_Slience_3.prefab
423,Muzzle_S_Slience_4,Item_Muzzle_S_Slience_4,Muzzle,Small Caliber Suppressor Lv.4,小口径消音器 Lv4,Reduces sound transmission distance.,减弱声音传播距离。,1,False,6800,999,5,0.25,0,,aea9f2da807cc694ea665f88ddccfb40,['9aee705d1522bdb4193eeed913cf6af3'; 'd317102bea1f2d244b47ec9baed8901f'; 'e1d6d53fac16ba9428fc1d3082c591c0'],['Tag_Accessory'; 'Tag_Muzzle'; 'Tag_GunType_SMG'],['Attachment'; 'Muzzle'; 'SMG'],['配件'; '枪口'; '冲锋枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Muzzle_S_Slience_4.prefab
424,Note_BlackMarket,Item_Note_BlackMarket,Note,Black Market Contact Notes,黑市联络笔记,Covered in dark substances; contains encrypted information about various merchants.,沾满黑乎乎的东西，记录着各路商人的信息，但是用某种方式加密了。,1,False,2541,3,3,0.12,3,,6969c776932ab744186f23abf11c861b,['24e0415cfeb7c53458bce3869eca9db7'],['Tag_Information'],['Intel Items'],['情报物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Note_BlackMarket.prefab
425,UDisk,Item_UDisk,UDisk,Encrypted USB Drive,加密U盘,Can be used to store data.,可用于存储资料。,1,False,2466,3,3,0.14,3,,baa42d49fc9a09849a93403a2776dff3,['24e0415cfeb7c53458bce3869eca9db7'],['Tag_Information'],['Intel Items'],['情报物品'],0,0,0,0,True,True,True,True,Assets/GameObject/UDisk.prefab
426,Key_HiddenWarehouse_Cellar,Item_Key_HiddenWarehouse_Cellar,Key,Cellar Key,地窖钥匙,A\ key\ to\ a\ cellar\ somewhere\.,通往某处地窖。,1,False,220,2,0,0.2,2,,47f578d1f45b35948993924d4ff083ec,['e9e8235839290ab47b534abeb4532f66'],['Tag_Key'],['Key'],['钥匙'],0,0,0,0,True,True,True,True,Assets/GameObject/Key_HiddenWarehouse_Cellar.prefab
427,Quest_Letter_HiddenWarehouse_Explorer,Item_Quest_Letter_HiddenWarehouse_Explorer,Quest,Letter from the Hermit,隐居者的信,I dug a tunnel that leads to the back of the warehouse across. But I lost the key.,我挖了条地道，直通对面的仓库后面。但是钥匙让我整丢了。,1,False,1,2,0,0.2,2,,e2a19f6d0c5eb0c43b9d3a5cf96395fb,['504feb37d5cce994f83c8cbef1b8dc40'],['Tag_Quest'],['Quest Item'],['任务物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Quest_Letter_HiddenWarehouse_Explorer.prefab
428,Water,Item_Water,Water,Bottled Water,瓶装水,A bottle of mineral water with a slight green tint.,瓶装矿泉水，微微发绿。,1,False,375,2,0,0.5,21,,ee2857083182dc6459863af3b08f7ae0,['75d52ea080644714ab5c4f48a6ea57c8'; '97d71745ea550894cae5325fdb096171'],['Tag_Food'; 'Tag_Drink'],['Food'; 'Beverages'],['食物'; '饮品'],0,0,0,0,True,True,True,True,Assets/GameObject/Water.prefab
429,PowerOfWishlist,Item_PowerOfWishlist,PowerOfWishlist,Power of Wishlist,愿望单之力,A reward for brave warriors who added the game to the Wishlist. You've already added it to your Wishlist; right? Right?,奖励给添加愿望单的勇士。你一定已经添加愿望单了对吧？对吧？,1,False,4580,5,0,1.99,5,,f4f7326c412c7f7418f3d40a0420ed32,['981a91f4f2c983a4a9879327b5524a98'; '8fc6e1852ff836d43a293cf60f077571'; '87fd48a0b9f64984bab45afc3d0c728c'],['Tag_Luxury'; 'Tag_Daily'; 'Tag_Gem'],['Luxury Items'; 'Daily Supplies'; 'Gem'],['奢侈品'; '日常用品'; '宝石'],0,0,0,0,True,True,True,True,Assets/GameObject/PowerOfWishlist.prefab
430,Totem_ElecResist 2,Item_Totem_ElecResist_2,Totem,Totem: Electric RES II,图腾:抗电 Ⅱ,Immunity to electric shock.,免疫触电。,1,False,3500,4,4,0.3,94,,2e179ed9e3e58c0418406cbdffc50639,['cca00195afe13e848819f379ffc6191d'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Totem'; 'Tag_DontDropOnDeadInSlot'],['Totem'; 'Bound Equipment'],['图腾'; '绑定装备'],0,0,0,1,True,True,True,True,Assets/GameObject/Totem_ElecResist 2.prefab
431,Totem_ElecResist,Item_Totem_ElecResist,Totem,Totem: Electric RES I,图腾:抗电 Ⅰ,Reduces Electric DMG taken.,降低受到的电属性伤害。,1,False,2000,3,3,0.3,93,,2e179ed9e3e58c0418406cbdffc50639,['cca00195afe13e848819f379ffc6191d'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Totem'; 'Tag_DontDropOnDeadInSlot'],['Totem'; 'Bound Equipment'],['图腾'; '绑定装备'],0,0,0,0,True,True,True,True,Assets/GameObject/Totem_ElecResist.prefab
432,Totem_Efficiency 2,Item_Totem_Efficiency_2,Totem,Totem: Efficiency II,图腾:效率 Ⅱ,Increases the effect of medical items.,医疗物品的效率提高。,1,False,1000,2,2,0.3,222,,2e179ed9e3e58c0418406cbdffc50639,['cca00195afe13e848819f379ffc6191d'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Totem'; 'Tag_DontDropOnDeadInSlot'],['Totem'; 'Bound Equipment'],['图腾'; '绑定装备'],0,0,0,0,True,True,True,True,Assets/GameObject/Totem_Efficiency 2.prefab
433,Totem_GunControl 3,Item_Totem_GunControl_3,Totem,Totem: Gun Control III,图腾:控枪 Ⅲ,Reduces firearm recoil and bullet spread.,降低枪械的后坐力与散布。,1,False,2000,3,3,0.3,143,,2e179ed9e3e58c0418406cbdffc50639,['cca00195afe13e848819f379ffc6191d'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Totem'; 'Tag_DontDropOnDeadInSlot'],['Totem'; 'Bound Equipment'],['图腾'; '绑定装备'],0,0,0,0,True,True,True,True,Assets/GameObject/Totem_GunControl 3.prefab
434,Totem_Reload,Item_Totem_Reload,Totem,Totem: Tactical Reload,图腾：战术换弹,Dramatically increases reload speed.,巨幅提高换弹速度。,1,False,3500,4,4,0.3,244,,2e179ed9e3e58c0418406cbdffc50639,['cca00195afe13e848819f379ffc6191d'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Totem'; 'Tag_DontDropOnDeadInSlot'],['Totem'; 'Bound Equipment'],['图腾'; '绑定装备'],0,0,0,0,True,True,True,True,Assets/GameObject/Totem_Reload.prefab
435,Totem_Ninja 2,Item_Totem_Ninja_2,Totem,Totem: Ninja II,图腾:忍者 Ⅱ,Reduces sound transmission distance while running.,降低奔跑时的声音传播距离。,1,False,1000,2,2,0.3,202,,2e179ed9e3e58c0418406cbdffc50639,['cca00195afe13e848819f379ffc6191d'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Totem'; 'Tag_DontDropOnDeadInSlot'],['Totem'; 'Bound Equipment'],['图腾'; '绑定装备'],0,0,0,0,True,True,True,True,Assets/GameObject/Totem_Ninja 2.prefab
